date,Smax
2022-04-25,0.423851
2022-04-26,0.400558
2022-04-27,0.370846
2022-04-28,0.401016
2022-04-29,0.32811
2022-04-30,0.290522
2022-05-01,0.261483
2022-05-02,0.398527
2022-05-03,0.433228
2022-05-04,0.454641
2022-05-05,0.423287
2022-05-06,0.342631
2022-05-07,0.267265
2022-05-08,0.201987
2022-05-09,0.311281
2022-05-10,0.368153
2022-05-11,0.378219
2022-05-12,0.403528
2022-05-13,0.374776
2022-05-14,0.310147
2022-05-15,0.229626
2022-05-16,0.377487
2022-05-17,0.397042
2022-05-18,0.413145
2022-05-19,0.426778
2022-05-20,0.417876
2022-05-21,0.294317
2022-05-22,0.245189
2022-05-23,0.234047
2022-05-24,0.280275
2022-05-25,0.246924
2022-05-26,0.333047
2022-05-27,0.323246
2022-05-28,0.144154
2022-05-29,0.113748
2022-05-30,0.339415
2022-05-31,0.309146
2022-06-01,0.651157
2022-06-02,0.323666
2022-06-03,0.257276
2022-06-04,0.281056
2022-06-05,0.147612
2022-06-06,0.232486
2022-06-07,0.276644
2022-06-08,0.32776
2022-06-09,0.290629
2022-06-10,0.335073
2022-06-11,0.160508
2022-06-12,0.196703
2022-06-13,0.313738
2022-06-14,0.318498
2022-06-15,0.30304
2022-06-16,0.236757
2022-06-17,0.301866
2022-06-18,0.186417
2022-06-19,0.223432
2022-06-20,0.273094
2022-06-21,0.311339
2022-06-22,0.143101
2022-06-23,0.159638
2022-06-24,0.081098
2022-06-25,0.151351
2022-06-26,0.244849
2022-06-27,0.271398
2022-06-28,0.286652
2022-06-29,0.166112
2022-06-30,0.323714
2022-07-01,0.354353
2022-07-02,0.233426
2022-07-03,0.16467
2022-07-04,0.232876
2022-07-05,0.287469
2022-07-06,0.346169
2022-07-07,0.252231
2022-07-08,0.280863
2022-07-09,0.264776
2022-07-10,0.216643
2022-07-11,0.244144
2022-07-12,0.286574
2022-07-13,0.271078
2022-07-14,0.292825
2022-07-15,0.270231
2022-07-16,0.252435
2022-07-17,0.171156
2022-07-18,0.316346
2022-07-19,0.222477
2022-07-20,0.237534
2022-07-21,0.230025
2022-07-22,0.202936
2022-07-23,0.224533
2022-07-24,0.188734
2022-07-25,0.234695
2022-07-26,0.257164
2022-07-27,0.2605
2022-07-28,0.256222
2022-07-29,0.368886
2022-07-30,0.240853
2022-07-31,0.192366
2022-08-01,0.282781
2022-08-02,0.257391
2022-08-03,0.270421
2022-08-04,0.197452
2022-08-05,0.149133
2022-08-06,0.191531
2022-08-07,0.11988
2022-08-08,0.242305
2022-08-09,0.275157
2022-08-10,0.27402
2022-08-11,0.286404
2022-08-12,0.304956
2022-08-13,0.145239
2022-08-14,0.090344
2022-08-15,0.005907
2022-08-16,0.261265
2022-08-17,0.225068
2022-08-18,0.253862
2022-08-19,0.244614
2022-08-20,0.164123
2022-08-21,0.138454
2022-08-22,0.229589
2022-08-23,0.102063
2022-08-24,0.229826
2022-08-25,0.212083
2022-08-26,0.248961
2022-08-27,0.132972
2022-08-28,0.161012
2022-08-29,0.268167
2022-08-30,0.292284
2022-08-31,0.238414
2022-09-01,0.250488
2022-09-02,0.260508
2022-09-03,0.185524
2022-09-04,0.120003
2022-09-05,0.174077
2022-09-06,0.254735
2022-09-07,0.134294
2022-09-08,0.305322
2022-09-09,0.26789
2022-09-10,0.21935
2022-09-11,0.163065
2022-09-12,0.296193
2022-09-13,0.331783
2022-09-14,0.298949
2022-09-15,0.319902
2022-09-16,0.29067
2022-09-17,0.230459
2022-09-18,0.196567
2022-09-19,0.197394
2022-09-20,0.338245
2022-09-21,0.36309
2022-09-22,0.395931
2022-09-23,0.337688
2022-09-24,0.250933
2022-09-25,0.241144
2022-09-26,0.317231
2022-09-27,0.350025
2022-09-28,0.358074
2022-09-29,0.374085
2022-09-30,0.34963
2022-10-01,0.251871
2022-10-02,0.179009
2022-10-03,0.323997
2022-10-04,0.343071
2022-10-05,0.368351
2022-10-06,0.429494
2022-10-07,0.36202
2022-10-08,0.295859
2022-10-09,0.26734
2022-10-10,0.364129
2022-10-11,0.325088
2022-10-12,0.279781
2022-10-13,0.406242
2022-10-14,0.339072
2022-10-15,0.263213
2022-10-16,0.226638
2022-10-17,0.385656
2022-10-18,0.392411
2022-10-19,0.344903
2022-10-20,0.37414
2022-10-21,0.389899
2022-10-22,0.288853
2022-10-23,0.277031
2022-10-24,0.391267
2022-10-25,0.361466
2022-10-26,0.408498
2022-10-27,0.398434
2022-10-28,0.385481
2022-10-29,0.294409
2022-10-30,0.275393
2022-10-31,0.372836
2022-11-01,0.393797
2022-11-02,0.314586
2022-11-03,0.415352
2022-11-04,0.396065
2022-11-05,0.346591
2022-11-06,0.334293
2022-11-07,0.419639
2022-11-08,0.537475
2022-11-09,0.490611
2022-11-10,0.535159
2022-11-11,0.479367
2022-11-12,0.449468
2022-11-13,0.390932
2022-11-14,0.480994
2022-11-15,0.425702
2022-11-16,1.0
2022-11-17,0.494541
2022-11-18,0.456672
2022-11-19,0.367094
2022-11-20,0.416504
2022-11-21,0.442288
2022-11-22,0.437061
2022-11-23,0.491804
2022-11-24,0.468533
2022-11-25,0.495339
2022-11-26,0.457661
2022-11-27,0.397551
2022-11-28,0.485721
2022-11-29,0.473443
2022-11-30,0.494112
2022-12-01,0.506182
2022-12-02,0.490658
2022-12-03,0.453059
2022-12-04,0.400608
2022-12-05,0.449495
2022-12-06,0.524759
2022-12-07,0.506266
2022-12-08,0.484379
2022-12-09,0.519887
2022-12-10,0.443163
2022-12-11,0.443163
2022-12-12,0.520353
2022-12-13,0.508552
2022-12-14,0.544363
2022-12-15,0.561175
2022-12-16,0.505461
2022-12-17,0.438749
2022-12-18,0.381409
2022-12-19,0.474272
2022-12-20,0.506501
2022-12-21,0.513547
2022-12-22,0.496851
2022-12-23,0.497051
2022-12-24,0.478075
2022-12-25,0.308513
2022-12-26,0.430482
2022-12-27,0.371261
2022-12-28,0.367724
2022-12-29,0.359824
2022-12-30,0.347574
2022-12-31,0.297484
2023-01-01,0.219082
2023-01-02,0.328374
2023-01-03,0.346526
2023-01-04,0.321191
2023-01-05,0.391644
2023-01-06,0.339883
2023-01-07,0.360899
2023-01-08,0.276738
2023-01-09,0.341511
2023-01-10,0.368312
2023-01-11,0.381583
2023-01-12,0.406705
2023-01-13,0.412064
2023-01-14,0.32726
2023-01-15,0.277552
2023-01-16,0.379955
2023-01-17,0.297805
2023-01-18,0.244229
2023-01-19,0.246785
2023-01-20,0.291481
2023-01-21,0.339717
2023-01-22,0.339922
2023-01-23,0.400485
2023-01-24,0.397878
2023-01-25,0.383665
2023-01-26,0.384924
2023-01-27,0.43597
2023-01-28,0.386409
2023-01-29,0.348479
2023-01-30,0.399846
2023-01-31,0.441958
2023-02-01,0.481384
2023-02-02,0.446443
2023-02-03,0.441913
2023-02-04,0.392654
2023-02-05,0.407267
2023-02-06,0.407267
2023-02-07,0.353398
2023-02-08,0.415445
2023-02-09,0.411038
2023-02-10,0.388722
2023-02-11,0.337918
2023-02-12,0.378857
2023-02-13,0.474778
2023-02-14,0.51695
2023-02-15,0.486421
2023-02-16,0.465765
2023-02-17,0.441866
2023-02-18,0.352695
2023-02-19,0.329893
2023-02-20,0.313883
2023-02-21,0.355709
2023-02-22,0.408755
2023-02-23,0.485433
2023-02-24,0.440311
2023-02-25,0.399837
2023-02-26,0.383362
2023-02-27,0.491412
2023-02-28,0.479702
2023-03-01,0.493637
2023-03-02,0.460374
2023-03-03,0.494734
2023-03-04,0.422269
2023-03-05,0.414616
2023-03-06,0.495615
2023-03-07,0.475936
2023-03-08,0.505461
2023-03-09,0.483499
2023-03-10,0.498711
2023-03-11,0.396145
2023-03-12,0.404449
2023-03-13,0.507918
2023-03-14,0.484448
2023-03-15,0.48864
2023-03-16,0.504396
2023-03-17,0.423594
2023-03-18,0.342303
2023-03-19,0.286949
2023-03-20,0.443806
2023-03-21,0.370571
2023-03-22,0.381766
2023-03-23,0.420428
2023-03-24,0.407275
2023-03-25,0.321519
2023-03-26,0.321519
2023-03-27,0.440614
2023-03-28,0.469866
2023-03-29,0.436037
2023-03-30,0.408994
2023-03-31,0.440716
2023-04-01,0.391265
2023-04-02,0.378445
2023-04-03,0.492006
2023-04-04,0.462232
2023-04-05,0.457989
2023-04-06,0.543634
2023-04-07,0.450367
2023-04-08,0.352814
2023-04-09,0.485688
2023-04-10,0.465765
2023-04-11,0.502499
2023-04-12,0.439906
2023-04-13,0.445277
2023-04-14,0.447877
2023-04-15,0.382355
2023-04-16,0.284024
2023-04-17,0.504969
2023-04-18,0.521221
2023-04-19,0.597587
2023-04-20,0.546842
2023-04-21,0.406159
2023-04-22,0.373488
2023-04-23,0.394618
2023-04-24,0.496613
2023-04-25,0.442189
2023-04-26,0.372882
2023-04-27,0.524326
2023-04-28,0.525908
2023-04-29,0.432986
2023-04-30,0.382905
2023-05-01,0.416053
2023-05-02,0.53034
2023-05-03,0.51814
2023-05-04,0.571884
2023-05-05,0.547074
2023-05-06,0.452346
2023-05-07,0.447742
2023-05-08,0.53936
2023-05-09,0.532371
2023-05-10,0.615332
2023-05-11,0.555561
2023-05-12,0.51486
2023-05-13,0.374574
2023-05-14,0.431886
2023-05-15,0.504113
2023-05-16,0.533972
2023-05-17,0.42355
2023-05-18,0.452335
2023-05-19,0.403079
2023-05-20,0.327992
2023-05-21,0.337283
2023-05-22,0.462832
2023-05-23,0.469169
2023-05-24,0.444135
2023-05-25,0.434732
2023-05-26,0.453722
2023-05-27,0.356252
2023-05-28,0.365004
2023-05-29,0.32453
2023-05-30,0.433248
2023-05-31,0.449001
2023-06-01,0.467027
2023-06-02,0.459896
2023-06-03,0.327737
2023-06-04,0.343662
2023-06-05,0.44776
2023-06-06,0.450787
2023-06-07,0.431014
2023-06-08,0.309858
2023-06-09,0.30966
2023-06-10,0.3069
2023-06-11,0.169514
2023-06-12,0.318345
2023-06-13,0.412072
2023-06-14,0.346548
2023-06-15,0.393787
2023-06-16,0.345002
2023-06-17,0.233994
2023-06-18,0.220784
2023-06-19,0.419942
2023-06-20,0.357811
2023-06-21,0.277678
2023-06-22,0.274963
2023-06-23,0.228578
2023-06-24,0.126068
2023-06-25,0.146129
2023-06-26,0.251293
2023-06-27,0.330329
2023-06-28,0.294211
2023-06-29,0.295677
2023-06-30,0.212511
2023-07-01,0.228866
2023-07-02,0.138598
2023-07-03,0.260533
2023-07-04,0.237128
2023-07-05,0.225412
2023-07-06,0.200778
2023-07-07,0.220387
2023-07-08,0.272358
2023-07-09,0.193753
2023-07-10,0.266986
2023-07-11,0.253196
2023-07-12,0.268838
2023-07-13,0.294921
2023-07-14,0.353841
2023-07-15,0.269081
2023-07-16,0.220667
2023-07-17,0.278641
2023-07-18,0.285495
2023-07-19,0.29187
2023-07-20,0.278483
2023-07-21,0.307419
2023-07-22,0.224214
2023-07-23,0.16895
2023-07-24,0.259149
2023-07-25,0.315072
2023-07-26,0.297812
2023-07-27,0.330182
2023-07-28,0.304713
2023-07-29,0.240017
2023-07-30,0.204367
2023-07-31,0.272643
2023-08-01,0.307394
2023-08-02,0.329441
2023-08-03,0.300136
2023-08-04,0.314785
2023-08-05,0.249895
2023-08-06,0.235895
2023-08-07,0.358717
2023-08-08,0.356775
2023-08-09,0.390936
2023-08-10,0.367162
2023-08-11,0.329966
2023-08-12,0.197637
2023-08-13,0.136105
2023-08-14,0.286682
2023-08-15,0.328824
2023-08-16,0.347389
2023-08-17,0.336943
2023-08-18,0.335348
2023-08-19,0.267631
2023-08-20,0.206319
2023-08-21,0.370334
2023-08-22,0.389878
2023-08-23,0.366531
2023-08-24,0.383893
2023-08-25,0.381773
2023-08-26,0.304919
2023-08-27,0.272489
2023-08-28,0.421718
2023-08-29,0.435522
2023-08-30,0.465911
2023-08-31,0.405384
2023-09-01,0.444295
2023-09-02,0.306136
2023-09-03,0.23562
2023-09-04,0.41984
2023-09-05,0.397209
2023-09-06,0.371453
2023-09-07,0.27946
2023-09-08,0.292932
2023-09-09,0.22508
2023-09-10,0.206518
2023-09-11,0.364636
2023-09-12,0.359753
2023-09-13,0.343202
2023-09-14,0.394498
2023-09-15,0.40225
2023-09-16,0.255753
2023-09-17,0.207334
2023-09-18,0.251988
2023-09-19,0.367892
2023-09-20,0.38586
2023-09-21,0.353398
2023-09-22,0.397244
2023-09-23,0.325277
2023-09-24,0.288417
2023-09-25,0.422532
2023-09-26,0.428554
2023-09-27,0.435796
2023-09-28,0.453546
2023-09-29,0.438818
2023-09-30,0.323651
2023-10-01,0.28514
2023-10-02,0.459088
2023-10-03,0.431056
2023-10-04,0.401968
2023-10-05,0.427603
2023-10-06,0.397499
2023-10-07,0.301744
2023-10-08,0.329367
2023-10-09,0.443489
2023-10-10,0.439673
2023-10-11,0.419431
2023-10-12,0.360184
2023-10-13,0.453635
2023-10-14,0.355567
2023-10-15,0.309683
2023-10-16,0.436727
2023-10-17,0.432805
2023-10-18,0.429212
2023-10-19,0.470522
2023-10-20,0.494062
2023-10-21,0.371372
2023-10-22,0.34716
2023-10-23,0.434232
2023-10-24,0.466722
2023-10-25,0.450145
2023-10-26,0.520158
2023-10-27,0.475101
2023-10-28,
2023-10-29,
2023-10-30,
2023-10-31,0.436824
2023-11-01,0.515843
2023-11-02,0.403533
2023-11-03,0.507436
2023-11-04,0.416684
2023-11-05,0.354468
2023-11-06,0.524926
2023-11-07,0.520373
2023-11-08,0.526216
2023-11-09,0.513172
2023-11-10,0.49709
2023-11-11,0.374474
2023-11-12,0.365923
2023-11-13,0.538805
2023-11-14,
2023-11-15,
2023-11-16,0.497035
2023-11-17,0.522922
2023-11-18,0.419612
2023-11-19,0.407992
2023-11-20,0.53992
2023-11-21,0.509711
2023-11-22,0.547776
2023-11-23,0.574887
2023-11-24,0.507978
2023-11-25,0.417012
2023-11-26,0.398174
2023-11-27,0.476775
2023-11-28,0.481036
2023-11-29,0.513279
2023-11-30,0.536451
2023-12-01,
2023-12-02,
2023-12-03,
2023-12-04,
2023-12-05,
2023-12-06,0.518505
2023-12-07,0.537975
2023-12-08,0.446696
2023-12-09,0.422515
2023-12-10,0.387259
2023-12-11,0.489834
2023-12-12,0.528822
2023-12-13,0.544203
2023-12-14,0.539733
2023-12-15,0.452339
2023-12-16,0.380718
2023-12-17,0.423727
2023-12-18,0.481699
2023-12-19,0.43963
2023-12-20,0.430871
2023-12-21,
2023-12-22,
2023-12-23,
2023-12-24,
2023-12-25,0.347448
2023-12-26,0.504383
2023-12-27,0.588592
2023-12-28,0.477877
2023-12-29,0.476081
2023-12-30,0.47027
2023-12-31,0.429026
2024-01-01,0.253594
2024-01-02,0.376759
2024-01-03,0.472229
2024-01-04,0.90111
2024-01-05,0.64333
2024-01-06,0.448784
2024-01-07,0.409019
2024-01-08,0.689778
2024-01-09,0.659241
2024-01-10,0.609249
2024-01-11,0.420338
2024-01-12,0.345714
2024-01-13,0.307969
2024-01-14,0.348083
2024-01-15,0.358126
2024-01-16,0.39422
2024-01-17,0.360549
2024-01-18,0.384958
2024-01-19,0.383512
2024-01-20,0.376998
2024-01-21,0.346179
2024-01-22,0.391553
2024-01-23,0.432247
2024-01-24,0.463003
2024-01-25,0.478245
2024-01-26,0.468543
2024-01-27,0.4198
2024-01-28,0.44033
2024-01-29,0.44033
2024-01-30,
2024-01-31,
2024-02-01,
2024-02-02,
2024-02-03,
2024-02-04,
2024-02-05,
2024-02-06,
2024-02-07,
2024-02-08,0.533668
2024-02-09,0.486191
2024-02-10,0.448854
2024-02-11,0.343736
2024-02-12,0.31065
2024-02-13,0.349486
2024-02-14,0.459973
2024-02-15,0.459973
2024-02-16,0.373662
2024-02-17,0.435406
2024-02-18,0.385732
2024-02-19,0.559442
2024-02-20,0.51918
2024-02-21,0.548555
2024-02-22,0.542815
2024-02-23,0.475315
2024-02-24,0.425551
2024-02-25,0.431829
2024-02-26,0.604985
2024-02-27,0.528682
2024-02-28,0.675758
2024-02-29,0.668408
2024-03-01,0.685377
2024-03-02,0.662401
2024-03-03,0.637183
2024-03-04,0.764686
2024-03-05,0.580109
2024-03-06,0.577347
2024-03-07,0.641907
2024-03-08,0.554425
2024-03-09,0.504743
2024-03-10,0.468524
2024-03-11,0.636964
2024-03-12,0.596469
2024-03-13,0.598968
2024-03-14,0.57796
2024-03-15,0.490511
2024-03-16,0.471276
2024-03-17,0.513613
2024-03-18,0.586125
2024-03-19,0.604563
2024-03-20,0.635264
2024-03-21,0.627634
