date,Smax
2021-08-16,0.644391
2021-08-17,0.645743
2021-08-18,0.663341
2021-08-19,0.645039
2021-08-20,0.605314
2021-08-21,0.437891
2021-08-22,0.27371
2021-08-23,0.664658
2021-08-24,0.664658
2021-08-25,0.67878
2021-08-26,0.664658
2021-08-27,0.691371
2021-08-28,0.476301
2021-08-29,0.284957
2021-08-30,0.689888
2021-08-31,0.75691
2021-09-01,0.67878
2021-09-02,0.670965
2021-09-03,0.691371
2021-09-04,0.502234
2021-09-05,0.295473
2021-09-06,0.691371
2021-09-07,0.312865
2021-09-08,0.730775
2021-09-09,0.724487
2021-09-10,0.731655
2021-09-11,0.495577
2021-09-12,0.320627
2021-09-13,0.755935
2021-09-14,0.745134
2021-09-15,0.771183
2021-09-16,0.76491
2021-09-17,0.76491
2021-09-18,0.502234
2021-09-19,0.314336
2021-09-20,0.482461
2021-09-21,0.784699
2021-09-22,0.790968
2021-09-23,0.785712
2021-09-24,0.730775
2021-09-25,0.508014
2021-09-26,0.326158
2021-09-27,0.743353
2021-09-28,0.719094
2021-09-29,0.757689
2021-09-30,0.763968
2021-10-01,0.777457
2021-10-02,0.534286
2021-10-03,0.314336
2021-10-04,0.797238
2021-10-05,0.783732
2021-10-06,0.79928
2021-10-07,0.790008
2021-10-08,0.797238
2021-10-09,0.566369
2021-10-10,0.326921
2021-10-11,0.719094
2021-10-12,0.368496
2021-10-13,0.8233
2021-10-14,0.770248
2021-10-15,0.77653
2021-10-16,0.534719
2021-10-17,0.332465
2021-10-18,0.778431
2021-10-19,0.8233
2021-10-20,0.825372
2021-10-21,0.830576
2021-10-22,0.84634
2021-10-23,0.573702
2021-10-24,0.331814
2021-10-25,0.845218
2021-10-26,0.824314
2021-10-27,0.818054
2021-10-28,0.793024
2021-10-29,0.777457
2021-10-30,0.534719
2021-10-31,0.332465
2021-11-01,0.693062
2021-11-02,0.332465
2021-11-03,0.830576
2021-11-04,0.874845
2021-11-05,0.878695
2021-11-06,0.586928
2021-11-07,0.351393
2021-11-08,0.818666
2021-11-09,0.891182
2021-11-10,0.892334
2021-11-11,0.859976
2021-11-12,0.852583
2021-11-13,0.567981
2021-11-14,0.337589
2021-11-15,0.387165
2021-11-16,0.903673
2021-11-17,0.844139
2021-11-18,0.845218
2021-11-19,0.857721
2021-11-20,0.586928
2021-11-21,0.363413
2021-11-22,0.891182
2021-11-23,0.893526
