date,Smax
2023-04-25,0.788743
2023-04-26,0.761972
2023-04-27,0.932307
2023-04-28,0.878208
2023-04-29,0.561146
2023-04-30,0.561146
2023-05-01,0.59093
2023-05-02,0.98257
2023-05-03,0.969961
2023-05-04,0.965614
2023-05-05,0.865716
2023-05-06,0.524819
2023-05-07,0.544309
2023-05-08,0.905493
2023-05-09,0.944829
2023-05-10,0.932307
2023-05-11,0.93444
2023-05-12,0.932307
2023-05-13,0.580445
2023-05-14,0.596856
2023-05-15,0.944829
2023-05-16,0.936619
2023-05-17,0.778332
2023-05-18,0.842842
2023-05-19,0.664617
2023-05-20,0.473583
2023-05-21,0.434893
2023-05-22,0.761972
2023-05-23,0.85957
2023-05-24,0.830405
2023-05-25,0.865716
2023-05-26,0.855311
2023-05-27,0.497427
2023-05-28,0.520879
2023-05-29,0.586922
2023-05-30,0.745057
2023-05-31,0.830405
2023-06-01,0.842842
2023-06-02,0.844908
2023-06-03,0.395769
2023-06-04,0.436302
2023-06-05,0.811616
2023-06-06,0.803317
2023-06-07,0.840825
2023-06-08,0.516242
2023-06-09,0.378012
2023-06-10,0.365877
2023-06-11,0.241661
2023-06-12,0.557954
2023-06-13,0.687008
2023-06-14,0.63486
2023-06-15,0.718319
2023-06-16,0.606912
2023-06-17,0.253579
2023-06-18,0.273892
2023-06-19,0.610138
2023-06-20,0.612048
2023-06-21,0.601618
2023-06-22,0.516242
2023-06-23,0.268311
2023-06-24,0.108973
2023-06-25,0.20565
2023-06-26,0.531843
2023-06-27,0.498334
2023-06-28,0.456492
2023-06-29,0.484462
2023-06-30,0.350769
2023-07-01,0.238887
2023-07-02,0.146396
2023-07-03,0.397816
2023-07-04,0.460201
2023-07-05,0.505819
2023-07-06,0.415534
2023-07-07,0.384789
2023-07-08,0.294567
2023-07-09,0.256745
2023-07-10,0.586922
2023-07-11,0.597316
2023-07-12,0.272997
2023-07-13,0.63486
2023-07-14,0.674338
2023-07-15,0.379725
2023-07-16,0.341745
2023-07-17,0.518248
2023-07-18,0.645286
2023-07-19,0.690958
2023-07-20,0.568387
2023-07-21,0.520311
2023-07-22,0.284313
2023-07-23,0.217377
2023-07-24,0.460201
2023-07-25,0.50386
2023-07-26,0.580763
2023-07-27,0.550673
2023-07-28,0.529733
2023-07-29,0.369098
2023-07-30,0.352246
2023-07-31,0.519265
2023-08-01,0.587384
2023-08-02,0.716993
2023-08-03,0.564653
2023-08-04,0.521028
2023-08-05,0.275748
2023-08-06,0.315188
2023-08-07,0.533298
2023-08-08,0.564653
2023-08-09,0.557954
2023-08-10,0.605625
2023-08-11,0.547847
2023-08-12,0.235228
2023-08-13,0.177405
2023-08-14,0.341052
2023-08-15,0.493428
2023-08-16,0.510572
2023-08-17,0.564653
2023-08-18,0.521028
2023-08-19,0.307556
2023-08-20,0.295144
2023-08-21,0.601618
2023-08-22,0.632915
2023-08-23,0.629189
2023-08-24,0.659725
2023-08-25,0.659725
2023-08-26,0.353788
2023-08-27,0.317802
2023-08-28,0.730669
2023-08-29,0.776307
2023-08-30,0.753478
2023-08-31,0.801212
2023-09-01,0.690958
2023-09-02,0.365877
2023-09-03,0.253265
2023-09-04,0.726309
2023-09-05,0.774333
2023-09-06,0.790809
2023-09-07,0.335626
2023-09-08,0.549496
2023-09-09,0.241415
2023-09-10,0.258724
2023-09-11,0.664228
2023-09-12,0.631024
2023-09-13,0.632915
2023-09-14,0.639644
2023-09-15,0.670134
2023-09-16,0.332806
2023-09-17,0.304859
2023-09-18,0.425791
2023-09-19,0.697443
2023-09-20,0.709809
2023-09-21,0.670134
2023-09-22,0.68261
2023-09-23,0.4216
2023-09-24,0.424374
2023-09-25,0.73263
2023-09-26,0.724233
2023-09-27,0.780408
2023-09-28,0.77241
2023-09-29,0.822023
2023-09-30,0.442548
2023-10-01,0.407635
2023-10-02,0.799156
2023-10-03,0.826244
2023-10-04,0.811616
2023-10-05,0.85957
2023-10-06,0.757517
2023-10-07,0.469532
2023-10-08,0.433672
2023-10-09,0.811616
2023-10-10,0.857416
2023-10-11,0.892903
2023-10-12,0.523566
2023-10-13,0.805473
2023-10-14,0.453024
2023-10-15,0.437772
2023-10-16,0.736709
2023-10-17,0.799156
2023-10-18,0.822023
2023-10-19,0.867811
2023-10-20,0.880342
2023-10-21,0.470791
2023-10-22,0.45878
2023-10-23,0.813712
2023-10-24,0.878208
2023-10-25,0.909411
2023-10-26,0.998928
2023-10-27,0.913667
2023-10-28,
2023-10-29,
2023-10-30,
2023-10-31,0.482846
2023-11-01,0.936619
2023-11-02,0.512794
2023-11-03,0.890731
2023-11-04,0.484462
2023-11-05,0.526041
2023-11-06,0.955221
2023-11-07,1.011478
2023-11-08,0.990715
2023-11-09,1.003309
2023-11-10,0.930762
2023-11-11,0.507114
2023-11-12,0.513244
2023-11-13,1.027426
2023-11-14,
2023-11-15,
2023-11-16,0.57287
2023-11-17,1.024433
2023-11-18,0.542862
2023-11-19,0.540143
2023-11-20,1.00837
2023-11-21,1.106031
2023-11-22,1.007207
2023-11-23,1.044811
2023-11-24,0.944829
2023-11-25,0.49179
2023-11-26,0.498032
2023-11-27,0.990715
2023-11-28,0.842842
2023-11-29,0.986407
2023-11-30,0.973915
2023-12-01,
2023-12-02,
2023-12-03,
2023-12-04,
2023-12-05,
2023-12-06,0.599841
2023-12-07,1.055192
2023-12-08,0.552408
2023-12-09,0.547582
2023-12-10,0.436051
2023-12-11,0.93444
2023-12-12,0.697279
2023-12-13,0.675688
2023-12-14,1.036752
2023-12-15,0.839407
2023-12-16,0.505412
2023-12-17,0.557416
2023-12-18,0.973257
2023-12-19,1.017782
2023-12-20,0.875636
2023-12-21,
2023-12-22,
2023-12-23,
2023-12-24,
2023-12-25,0.524225
2023-12-26,0.615829
2023-12-27,0.8845
2023-12-28,0.905698
2023-12-29,0.733631
2023-12-30,0.662479
2023-12-31,0.730957
2024-01-01,0.427136
2024-01-02,0.687187
2024-01-03,0.891981
2024-01-04,0.99853
2024-01-05,0.946646
2024-01-06,0.660013
2024-01-07,0.623684
2024-01-08,1.073115
2024-01-09,1.160609
2024-01-10,0.960819
2024-01-11,0.622749
2024-01-12,0.630363
2024-01-13,0.445906
2024-01-14,0.465039
2024-01-15,0.799994
2024-01-16,0.830777
2024-01-17,0.856351
2024-01-18,0.929188
2024-01-19,0.909417
2024-01-20,0.490012
2024-01-21,0.492404
2024-01-22,0.986893
2024-01-23,0.989333
2024-01-24,1.019528
2024-01-25,1.039347
2024-01-26,0.981533
2024-01-27,0.585716
2024-01-28,0.626679
2024-01-29,0.538942
2024-01-30,
2024-01-31,
2024-02-01,
2024-02-02,
2024-02-03,
2024-02-04,
2024-02-05,
2024-02-06,
2024-02-07,
2024-02-08,1.029023
2024-02-09,0.92613
2024-02-10,0.506067
2024-02-11,0.470949
2024-02-12,0.38025
2024-02-13,0.39684
2024-02-14,0.810612
2024-02-15,0.718674
2024-02-16,0.640823
2024-02-17,0.590984
2024-02-18,0.570115
2024-02-19,0.935212
2024-02-20,1.027661
2024-02-21,1.022396
2024-02-22,1.027841
2024-02-23,1.050066
2024-02-24,0.648782
2024-02-25,0.757436
2024-02-26,1.033778
2024-02-27,0.861182
2024-02-28,0.981208
2024-02-29,0.992262
2024-03-01,1.138372
2024-03-02,0.906371
2024-03-03,0.926053
2024-03-04,1.19281
2024-03-05,1.161174
2024-03-06,1.186079
2024-03-07,1.269207
2024-03-08,1.200356
2024-03-09,0.850384
2024-03-10,0.85425
2024-03-11,1.188346
2024-03-12,1.266542
2024-03-13,1.285153
2024-03-14,1.098896
2024-03-15,1.140719
2024-03-16,0.834309
2024-03-17,0.934233
2024-03-18,1.195754
2024-03-19,1.036926
2024-03-20,1.263831
2024-03-21,1.230235
